asr_result,correct_answer,similarity
安装微信,上海市汤臣一品的房价,0.32171968802992584
最近需要防晒吗,打开qq找到张三,0.38020726701176266
中国挖掘机技术哪家强,热门韩剧,0.29199042111223833
导航去附近的药店,讲个儿童故事,0.33291516336636034
我要看复联三,导航去五彩城,nan
今天沪市大盘的走势如何,导航去朝阳门附近的医院,0.5231963910705681
打开相机,热门电影,0.3066794396969408
2月28号到4月5号有多少天,达尔文的进化论讲的是什么,0.376829315071116
杭州市绿城兰园的地址,打开王俊凯的微博,0.507570000335987
用微信给爸打语音电话,开启全景拍照模式,0.500084648485862
我想预约订座,肠胃炎怎么办,0.3237482743325546
我要听小说,狼来了猜一个水果,0.3778298481390887
欢乐喜剧人,打开微信扫一扫付款100元,0.2635664879788889
播放我的本地音乐,生肖猪本月的运势如何,0.5000331539155862
我想看猫咪的动图,现在工商银行的股价多少,0.5042128497411341
生肖鸡今年多少岁,今天会出太阳吗,0.3390278348448307
明天适合钓鱼吗,雪人兄弟游戏的声音,0.2740128260020836
6月27号是什么星座,明天可以洗车吗,0.41741849869092046
北京有什么好玩儿的,小猪佩奇自我介绍,0.3648314310166968
我要吃吃吃,查一下纽约后天天气怎么样,0.22235646882676893
稻城亚丁,播放王菲的歌,0.24926223595325117
打开支付宝搜索校园卡,帮妈妈叫个车从五道口去西直门,0.40871333335746896
今天农业银行涨了吗,最近热吗,0.5967771183969924
给我找小猪佩奇的表情包,我想听张韶涵的歌,0.6762058966939052
战神金刚变身,你不是人造革,0.27912202049037893
随便来首歌,今天几跟几限行,0.35559342979896263
导航回家,易烊千玺的生日是哪天,0.3434844268175595
小爱我想你了,给我来张美女图片,0.5572703343489404
播放权力的游戏,单田芳的评书,0.5804383189221248
邪不压正,帮我打开微博本地新闻,0.3444901294647644
乌龟可以带上地铁吗,你几岁了,0.3586833745694902
1983年出生的人属什么,播放蕊希电台,0.33580222599503384
打车回家,六月一号是星期几,0.2753422906652806
十块钱能干什么,金牛座和处女座的缘分怎么样,0.4223005774548791
给张三打个电话,播放米小圈上学记,0.3480062006917681
播放薛之谦的歌,白羊座是几月份,0.2824626937227105
杨幂的微博,赖床的好处,0.525763603185013
你吃饭了吗,关闭支付宝,0.29923221429964286
三亚旅游攻略,属猪的和什么属相最配,0.2634325390724087
无限火球法,讲个冷笑话,0.21631251062255932
计算机之父是谁,你会唱歌吗,0.434129992122274
看看蔡徐坤的微博,生肖牛的特点,0.5332202380171803
明天海口下雨吗,九零年出生属什么,0.3500138929074404
中秋节怎么放假,上网搜一下王俊凯的照片,0.39730898568143
人类的四大本质是什么,我想去附近的星巴克,0.5142061034974929
广州最近几天紫外线强吗,鼻炎患者需要注意什么,0.500364555177702
冰雹的声音,莲藕与什么食物相克,0.3993201127710914
退出滴滴出行,开始刷机模式,0.45164696830128287
给妈打个视频电话,搜索便签,0.35033382578585914
关于处女座的预言,用微信给爸发两张照片,0.39792658360959227
彭丽媛的丈夫,赵丽颖的星座,0.5887641330015856
属龙的性格如何,发qq给老爸说天气不错哦,0.3735573956217354
最近有什么赵丽颖的电视剧,吃柚子有什么好处,0.6408700128208339
我想知道白羊座今年的运财怎么样,今天是阴历几月几号,0.5329774364784725
有什么好看的综艺,北京外地车限行吗,0.3813879650847945
