asr_result,correct_answer,similarity
伤害只能吃一瓶的房价,上海市汤臣一品的房价,0.6510948628286689
打开qq找到长沙,打开qq找到张三,0.9045783051627412
热门韩剧,热门韩剧,1.0
讲个儿童故事,讲个儿童故事,0.9999999999999998
导航去五彩城,导航去五彩城,1.0
导航去朝阳门附近的医院,导航去朝阳门附近的医院,1.0000000000000002
热门电影,热门电影,1.0
达尔文进化论讲的是什么,达尔文的进化论讲的是什么,0.9737364263100095
打开王俊凯的微博,打开王俊凯的微博,0.9999999999999998
开启全景拍照模式,开启全景拍照模式,0.9999999999999999
胃肠炎怎么办,肠胃炎怎么办,0.9589018411238209
狼来了在一个水果,狼来了猜一个水果,0.8065040763596283
打开微信扫一扫付款100元,打开微信扫一扫付款100元,1.0
生肖猪本月的运势如何,生肖猪本月的运势如何,1.0
现在农商银行的股价多少,现在工商银行的股价多少,0.9575869152556545
今天会出太阳吗,今天会出太阳吗,1.0000000000000002
雪人兄弟游戏的声音,雪人兄弟游戏的声音,0.9999999999999999
明天可以洗车吗,明天可以洗车吗,0.9999999999999999
小猪佩奇自我介绍,小猪佩奇自我介绍,1.0
查一下纽约后天天气怎么样,查一下纽约后天天气怎么样,1.0
播放王菲的歌,播放王菲的歌,1.0000000000000002
帮妈妈叫个车从五道口去西直门,帮妈妈叫个车从五道口去西直门,0.9999999999999998
最近上班,最近热吗,0.6379815253561933
我想听张韶涵的歌,我想听张韶涵的歌,1.0
你不是人造革,你不是人造革,0.9999999999999999
今天寄感谢信息,今天几跟几限行,0.5181738187604233
易烊千玺的城市是哪天,易烊千玺的生日是哪天,0.884033164001169
给我来张美女图片,给我来张美女图片,1.0000000000000002
单田芳的评书,单田芳的评书,1.0
帮我打开微博本地新闻,帮我打开微博本地新闻,0.9999999999999999
你几岁了,你几岁了,0.9999999999999999
播放瑞希电台,播放蕊希电台,0.8620196307798026
6月1号是星期几,六月一号是星期几,0.7579847748271026
金牛座和处女座的缘分怎么样,金牛座和处女座的缘分怎么样,0.9999999999999999
我看米小圈上学记,播放米小圈上学记,0.7538729822731348
白羊座是几月份,白羊座是几月份,1.0000000000000002
