asr_result,correct_answer,similarity
上海市汤臣一品的房价,上海市汤臣一品的房价,0.9999999999999998
打开qq上的照片,打开qq找到张三,0.7566186073068876
人们还去,热门韩剧,0.2638838189652584
奖个儿童故事,讲个儿童故事,0.9999999999999998
导航去五彩城,导航去五彩城,1.0
导航去朝阳门附近的医院,导航去朝阳门附近的医院,1.0000000000000002
热门电影,热门电影,1.0
达尔文的进化论讲的是什么,达尔文的进化论讲的是什么,1.0
大概工具盖的微博,打开王俊凯的微博,0.7694471188801366
开启全景拍照模式,开启全景拍照模式,0.9999999999999999
肠胃炎怎么办,肠胃炎怎么办,1.0000000000000002
狼来了在一个水果,狼来了猜一个水果,0.8065040763596283
大概微信扫一扫付款100元,打开微信扫一扫付款100元,0.9421052784562295
生肖猪本月的运势如何,生肖猪本月的运势如何,1.0
现在工商银行的股价多少,现在工商银行的股价多少,1.0
今天会出太阳吗,今天会出太阳吗,1.0000000000000002
学生兄弟游戏的声音,雪人兄弟游戏的声音,0.8797948065199985
明天可以洗车吗,明天可以洗车吗,0.9999999999999999
小说被七次我介绍,小猪佩奇自我介绍,0.5480422977948842
查一下六月后天天气怎么样,查一下纽约后天天气怎么样,0.9256062314701485
播放王菲的歌,播放王菲的歌,1.0000000000000002
帮妈妈叫个车从不到沟去西直门,帮妈妈叫个车从五道口去西直门,0.8988294829798656
最近热吗,最近热吗,1.0000000000000002
我想听张韶涵的歌,我想听张韶涵的歌,1.0
你不是人造革,你不是人造革,0.9999999999999999
今天膝盖气血性,今天几跟几限行,0.4579827698967278
易烊千玺的生日是哪天,易烊千玺的生日是哪天,1.0
给我来张美女图片,给我来张美女图片,1.0000000000000002
单田芳的评书,单田芳的评书,1.0
帮我打开微博被的新闻,帮我打开微博本地新闻,0.9026383266561702
你几岁了,你几岁了,0.9999999999999999
播放瑞希电台,播放蕊希电台,0.8620196307798026
6月1号是星期几,六月一号是星期几,0.7579847748271026
金牛座和处女座的缘分怎么样,金牛座和处女座的缘分怎么样,0.9999999999999999
播放米小圈上学记,播放米小圈上学记,1.0
白羊座是几月份,白羊座是几月份,1.0000000000000002
赖床的好处,赖床的好处,0.9999999999999999
关闭支付宝,关闭支付宝,1.0000000000000002
属猪的和什么属相最配,属猪的和什么属相最配,0.9999999999999998
讲个冷笑话,讲个冷笑话,1.0000000000000002
你会唱歌吗,你会唱歌吗,1.0
生肖牛的特点,生肖牛的特点,1.0
90年出生属什么,九零年出生属什么,0.8509975604067975
上网搜一下王俊凯的照片,上网搜一下王俊凯的照片,1.0
我想去附近的星巴克,我想去附近的星巴克,1.0
鼻炎患者需要注意什么,鼻炎患者需要注意什么,0.9999999999999999
莲藕与什么食物相克,莲藕与什么食物相克,1.0
开始刷机模式,开始刷机模式,1.0000000000000002
搜索便签,搜索便签,1.0
用微信给爸爸两张照片,用微信给爸发两张照片,0.9496551679818693
赵丽颖的星座,赵丽颖的星座,1.0
发qq给老妈说天气不错哦我不知道,发qq给老爸说天气不错哦,0.9183519873321958
吃柚子有什么好处,吃柚子有什么好处,1.0
今天是农历几月几号,今天是阴历几月几号,0.932390018987328
北京外地车限行吗,北京外地车限行吗,1.0
锁屏,锁屏,nan
永恒之沈阳的录像,用后置摄像头录像,0.47037773169028374
发朋友圈说我结婚了,发朋友圈说我结婚啦,0.9488644659174188
我想听摇滚歌曲,我想听摇滚歌曲,1.0
北京限行限几环,北京限行限几环,1.0000000000000002
熊猫基地几点开门,熊猫基地几点开门,1.0
怎么预防颈椎病,怎么预防颈椎病,1.0
小米六配置怎么样,小米六配置怎么样,1.0000000000000002
大概ofo扫一扫,打开ofo扫一扫,0.18164084107367487
帮我记一下,帮我记一下,1.0
如何自己在家炸油条,如何自己在家炸油条,1.0
香港有哪些必吃的美食,香港有哪些必吃的美食,1.0
今天温度怎么样,今天温度怎么样,1.0000000000000002
打车去五道口,打车去五道口,1.0000000000000002
关闭设置,关闭热点,0.6412497647915683
无名之辈,无名之辈,1.0000000000000002
属龙的和属马的在一起好不好,属龙的和属马的在一起好不好,0.9999999999999998
中秋节是几月几号,中秋节是几月几号,0.9999999999999998
双子座和什么星座最配,双子座和什么星座最配,0.9999999999999998
展开妈妈的聊天记录,查看妈妈的聊天记录,0.8140790816015471
这是什么,这是什么,0.9999999999999998
洗澡出名的景点有哪些,西藏著名的景点有哪些,0.857735314145983
看看6000305秒道歉的行情,看看600036股票当前的行情,0.7406886400509284
广西知道儿子,王羲之的儿子,0.5616509169280354
哈利波特系列,哈利波特系列,0.9999999999999999
大概微信付款吗,打开微信付款码,0.7379828343823147
播放睡前音乐,播放睡前音乐,1.0
来段晴天销售,来段经典相声,0.4098537911435968
魂斗罗的声音,魂斗罗的声音,1.0000000000000002
布达拉宫要门票吗,布达拉宫要门票吗,1.0000000000000002
大概微信扫一扫,打开微信扫一扫,0.8434472116101964
我想看漫威电影,我想看漫威电影,1.0000000000000002
郭德纲的综艺节目,郭德纲的综艺节目,1.0
吃什么可以安神,吃什么可以安神,1.0
音量最大,音量最大,1.0
白头的声音,麦兜的声音,0.809186642705864
我叫黑华服也准备收拾吧,我叫黑虎阿福你准备受死吧,0.833098048168752
读一首故事,读一首古诗,0.7041955909281107
虹膜炎传染吗,虹膜炎传染吗,1.0000000000000002
最美的告白,最美的告白,1.0
用支付宝给他转账一个亿,用支付宝给爸转账一个亿,0.9492870159315252
爱琴海购物中心在哪里,爱琴海购物中心在哪里,0.9999999999999998
大概无线网络,打开无线网络,0.6530269918420767
明天星期几,明天星期几,1.0
知道你有什么,池塘里有什么,0.6837611053144668
华府景园的物业费,华府景园的物业费,0.9999999999999998
敬业,静音,0.19028225233153986
大白小猪佩奇的是谁,打败小猪佩奇的是谁,0.9298507963343622
生肖鼠和生肖牛的缘分怎么样,生肖鼠和生肖牛的缘分怎么样,0.9999999999999999
这是什么车,这是什么车,1.0
苹果用英语怎么说,苹果用英语怎么说,0.9999999999999999
我要去天气的段子,我要听进击的段子,0.7321323775811364
青莲居士是谁,青莲居士是谁,0.9999999999999998
义勇军进行曲的作者是谁,义勇军进行曲的作者是谁,1.0
19大主题,十九大主题,0.8706423492319297
关机,关机,0.9999999999999999
妈妈的爸爸叫什么,妈妈的爸爸叫什么,0.9999999999999999
调高音量,调高音量,0.9999999999999999
铁路蜜蜂模式,进入蜜蜂模式,0.7687094968528414
关闭勿扰模式,关闭勿扰模式,1.0
苹果公司昨日的收盘情况,苹果公司昨日的收盘情况,0.9999999999999998
请问的电影,姜文的电影,0.8295572289837111
发最近的三张照片到朋友圈说天气真好,发最近的三张照片到朋友圈说天气真好,1.0
我想看奥斯卡获奖电影,我想看奥斯卡获奖电影,1.0000000000000002
