asr_result,correct_answer,similarity
上海市汤臣一品的房价,上海市汤臣一品的房价,0.9999999999999998
上海市汤臣一品的房价,打开qq找到张三,0.36519905360770505
打开qq找到张三,热门韩剧,0.32317972067553075
打开qq找到张三,讲个儿童故事,0.3138279175609336
热门韩剧,导航去五彩城,0.28968519326439585
热门韩剧,导航去朝阳门附近的医院,0.32888114439274607
讲个儿童故事,热门电影,0.306609397374135
讲个儿童故事,达尔文的进化论讲的是什么,0.37390528713180277
导航去五彩城,打开王俊凯的微博,0.35584026788084283
导航去五彩城,开启全景拍照模式,0.4546903067958781
导航去朝阳门附近的医院,肠胃炎怎么办,0.4116338310158829
导航去朝阳门附近的医院,狼来了猜一个水果,0.42240215370513917
热门电影,打开微信扫一扫付款100元,0.2811067874123711
热门电影,生肖猪本月的运势如何,0.3537404550174321
达尔文的进化论讲的是什么,现在工商银行的股价多少,0.601915007053478
达尔文的进化论讲的是什么,今天会出太阳吗,0.36240483130302287
打开王俊凯的微博,雪人兄弟游戏的声音,0.5809104324414615
打开王俊凯的微博,明天可以洗车吗,0.29879130677714066
开启全景拍照模式,小猪佩奇自我介绍,0.3731392565086322
开启全景拍照模式,查一下纽约后天天气怎么样,0.3879277412171158
肠胃炎怎么办,播放王菲的歌,0.2712071107115818
肠胃炎怎么办,帮妈妈叫个车从五道口去西直门,0.4045203457421642
狼来了猜一个水果,最近热吗,0.3998990425922724
狼来了猜一个水果,我想听张韶涵的歌,0.4565952192252191
打开微信扫一扫付款100元,你不是人造革,0.27869814168718415
打开微信扫一扫付款100元,今天几跟几限行,0.32805494215747055
生肖猪本月的运势如何,易烊千玺的生日是哪天,0.5730655058594896
生肖猪本月的运势如何,给我来张美女图片,0.3946366618770366
现在工商银行的股价多少,单田芳的评书,0.5389572556197331
现在工商银行的股价多少,帮我打开微博本地新闻,0.48926119363870213
今天会出太阳吗,你几岁了,0.3125633818560447
今天会出太阳吗,播放蕊希电台,0.3388697481029279
雪人兄弟游戏的声音,六月一号是星期几,0.2553341938441172
雪人兄弟游戏的声音,金牛座和处女座的缘分怎么样,0.49201813995429555
明天可以洗车吗,播放米小圈上学记,0.3838310278431141
明天可以洗车吗,白羊座是几月份,0.2842443936662114
